workerid,stim_id,degree,superordinate_pl,adj,adj_polarity,NP_sg,NP_pl,np_expectations,response,specific,subFreq,superFreq
workerid_0204,10,hardness,candies,soft,negative,marshmallow,marshmallows,low,candies,0,301577,1298890
workerid_0204,56,size,vehicles,small,negative,sedan,sedans,medium,vehicles,0,665446,37254742
workerid_0204,76,temperature_h,places,hot,positive,shopping mall,shopping malls,medium,shopping mall,1,634311,51698261
workerid_0204,22,length,pets,short,negative,mouse,mice,low,pets,0,11969407,26155002
workerid_0204,75,temperature_h,locations,warm,positive,pantry,pantries,medium,locations,0,105460,58471896
workerid_0204,31,loudness_n,pets,loud,positive,parrot,parrots,high,pets,0,1049654,26155002
workerid_0204,87,width,roads,wide,positive,downtown street,downtown streets,medium,roads,0,28751,15093824
workerid_0204,5,darkness,writing tools,light,positive,pencil,pencils,low,pencil,1,2459655,141108
workerid_0204,45,price,bracelets,expensive,positive,plastic,plastic bracelets,low,bracelets,0,3294,6784458
workerid_0206,36,loudness_n,places,noisy,positive,village,villages,low,places,0,6997181,51698261
workerid_0206,40,loudness,guitars,quiet,negative,bass guitar,bass guitars,high,guitars,0,445282,7278585
workerid_0206,40,loudness,guitars,quiet,negative,ukelele,ukeleles,low,guitars,0,11454,7278585
workerid_0206,24,length,vehicles,short,negative,smartcar,smartcars,low,vehicles,0,1843,37254742
workerid_0206,25,length,entertainment,long,positive,documentary,documentaries,medium,entertainment,0,1741319,111395809
workerid_0206,33,loudness_n,birds,loud,positive,finch,finches,low,birds,0,280095,19695831
workerid_0206,75,temperature_h,locations,warm,positive,pantry,pantries,medium,locations,0,105460,58471896
workerid_0206,32,loudness_n,venues,quiet,negative,library,libraries,low,venues,0,28105939,9389442
workerid_0207,77,temperature_h,food,hot,positive,smoothie,smoothies,low,smoothie,1,457222,180152837
workerid_0207,56,size,vehicles,big,positive,sedan,sedans,medium,vehicles,0,665446,37254742
workerid_0207,5,darkness,writing tools,dark,negative,pencil,pencils,low,pencil,1,2459655,141108
workerid_0207,2,darkness,paint,light,positive,black paint,black paints,low,black paint,1,820,21928120
workerid_0207,32,loudness_n,venues,noisy,positive,concert,concerts,high,venues,0,8711738,9389442
workerid_0208,76,temperature_h,places,cold,negative,sauna,saunas,high,sauna,1,934002,51698261
workerid_0208,7,darkness,dogs,light,positive,poodle,poodles,high,dogs,0,255182,28409576
workerid_0208,19,height,people,short,negative,basketball player,basketball players,high,basketball player,1,174833,480323270
workerid_0208,37,loudness_n,vehicles,quiet,negative,electric car,electric cars,low,vehicles,0,171936,37254742
workerid_0208,30,loudness_n,venues,noisy,positive,church,churches,low,venue,0,13467005,9389442
workerid_0208,90,width,doors,narrow,negative,front gate,front gates,high,doors,0,16932,20230179
workerid_0208,62,speed_f,vehicles,slow,negative,motorcycle,motorcycles,high,vehicles,0,5752821,37254742
workerid_0208,56,size,vehicles,big,positive,sedan,sedans,medium,vehicles,0,665446,37254742
workerid_0209,38,loudness,birds,quiet,negative,mockingbird,mockingbirds,high,mockingbird,1,39837,19695831
workerid_0209,33,loudness_n,birds,quiet,negative,rooster,roosters,high,rooster,1,328337,19695831
workerid_0210,87,width,roads,wide,positive,downtown street,downtown streets,medium,roads,0,28751,15093824
workerid_0210,37,loudness_n,vehicles,quiet,negative,electric car,electric cars,low,vehicles,0,171936,37254742
workerid_0210,89,width,roads,narrow,negative,country lane,country lanes,low,country lane,1,51288,15093824
workerid_0210,65,speed,people,quick,positive,adult,adults,high,adult,1,32847475,480323270
workerid_0211,87,width,roads,wide,positive,downtown street,downtown streets,medium,roads,0,28751,15093824
workerid_0211,48,price,meat,expensive,positive,steak,steaks,high,meat,0,1646745,17654214
workerid_0211,56,size,vehicles,big,positive,sedan,sedans,medium,vehicles,0,665446,37254742
workerid_0211,64,speed,pets,slow,negative,cat,cats,medium,pets,0,15738388,26155002
workerid_0211,69,strength,athletes,strong,positive,wrestler,wrestlers,high,athletes,0,772270,7268360
workerid_0212,90,width,doors,narrow,negative,front gate,front gates,high,doors,0,16932,20230179
workerid_0212,69,strength,athletes,strong,positive,wrestler,wrestlers,high,athletes,0,772270,7268360
workerid_0212,69,strength,athletes,weak,negative,wrestler,wrestlers,high,athletes,0,772270,7268360
workerid_0212,7,darkness,dogs,light,positive,poodle,poodles,high,dogs,0,255182,28409576
workerid_0212,90,width,doors,wide,positive,front gate,front gates,high,doors,0,16932,20230179
workerid_0213,89,width,roads,narrow,negative,country lane,country lanes,low,country lane,1,51288,15093824
workerid_0213,61,speed,cookware,quick,positive,frying pan,frying pans,medium,cookware,0,71800,3617598
workerid_0214,87,width,roads,wide,positive,downtown street,downtown streets,medium,roads,0,28751,15093824
workerid_0214,69,strength,athletes,strong,positive,wrestler,wrestlers,high,athletes,0,772270,7268360
workerid_0214,65,speed,people,quick,positive,adult,adults,high,people,0,32847475,480323270
workerid_0214,32,loudness_n,venues,quiet,negative,library,libraries,low,venues,0,28105939,9389442
workerid_0214,68,strength,storms,strong,positive,hurricane,hurricanes,high,storms,0,3785008,3614108
workerid_0214,89,width,roads,narrow,negative,country lane,country lanes,low,roads,0,51288,15093824
workerid_0214,36,loudness_n,places,quiet,negative,village,villages,low,places,0,6997181,51698261
workerid_0214,56,size,vehicles,big,positive,sedan,sedans,medium,vehicles,0,665446,37254742
workerid_0214,7,darkness,dogs,light,positive,poodle,poodles,high,poodle,1,255182,28409576
workerid_0216,38,loudness,birds,quiet,negative,woodpecker,woodpeckers,medium,woodpecker,1,219083,19695831
workerid_0216,37,loudness_n,vehicles,quiet,negative,electric car,electric cars,low,vehicles,0,171936,37254742
workerid_0216,90,width,doors,narrow,negative,front gate,front gates,high,doors,0,16932,20230179
workerid_0216,7,darkness,dogs,light,positive,poodle,poodles,high,dogs,0,255182,28409576
workerid_0216,87,width,roads,wide,positive,downtown street,downtown streets,medium,roads,0,28751,15093824
workerid_0217,83,weight,materials,heavy,positive,silk,silks,low,materials,0,418180,83903351
workerid_0217,7,darkness,dogs,light,positive,poodle,poodles,high,poodle,1,255182,28409576
workerid_0217,5,darkness,writing tools,dark,negative,pen,pens,medium,pen,1,5794539,141108
workerid_0217,34,loudness_n,instruments,quiet,negative,guitar,guitars,medium,instruments,0,7278585,48493077
workerid_0217,42,price,rentals,expensive,positive,house,houses,medium,rentals,0,29896478,61539717
workerid_0217,8,darkness,animals,dark,negative,jaguar,jaguars,high,jaguar,1,1285032,58179731
workerid_0217,40,loudness,guitars,loud,positive,ukelele,ukeleles,low,guitars,0,11454,7278585
workerid_0217,59,speed,people,fast,positive,jogger,joggers,medium,people,0,260504,480323270
workerid_0217,56,size,vehicles,small,negative,smartcar,smartcars,low,vehicles,0,1843,37254742
workerid_0217,70,strength,paints,weak,negative,wall paint,wall paints,medium,paints,0,3469,3617496
workerid_0218,5,darkness,writing tools,dark,negative,pen,pens,medium,pen,1,5794539,141108
workerid_0218,69,strength,athletes,weak,negative,wrestler,wrestlers,high,athletes,0,772270,7268360
workerid_0218,70,strength,paints,weak,negative,watercolor,watercolors,low,paints,0,567707,3617496
workerid_0219,24,length,vehicles,short,negative,smartcar,smartcars,low,vehicles,0,1843,37254742
workerid_0219,89,width,roads,wide,positive,country lane,country lanes,low,country lane,1,51288,15093824
workerid_0219,5,darkness,writing tools,light,positive,pencil,pencils,low,writing tools,0,2459655,141108
workerid_0219,32,loudness_n,venues,quiet,negative,library,libraries,low,venues,0,28105939,9389442
workerid_0221,41,price,statues,expensive,positive,plastic,plastic statues,low,statues,0,707,2837498
workerid_0221,40,loudness,guitars,loud,positive,bass guitar,bass guitars,high,guitars,0,445282,7278585
workerid_0221,74,temperature,seasons,cold,negative,winter,winter days,low,seasons,0,80466,12035578
workerid_0221,61,speed,cookware,slow,negative,instant pot,instant pot,high,cookware,0,354,3617598
workerid_0221,28,length,audios,long,positive,podcast episode,podcast episodes,medium,podcast episode,1,16668,313133
workerid_0222,4,darkness,times of day,dark,negative,dusk,dusks,medium,times of day,0,3542,99907
workerid_0222,66,speed_f,aircrafts,slow,negative,helicopter,helicopters,medium,helicopter,1,2682275,237522
workerid_0224,38,loudness,birds,quiet,negative,mockingbird,mockingbirds,high,mockingbird,1,39837,19695831
workerid_0224,28,length,audios,long,positive,podcast episode,podcast episodes,medium,podcast episode,1,16668,313133
workerid_0224,90,width,doors,narrow,negative,front gate,front gates,high,doors,0,16932,20230179
workerid_0224,33,loudness_n,birds,quiet,negative,crow,crows,medium,crow,1,1295877,19695831
workerid_0224,24,length,vehicles,short,negative,pick-up truck,pick up trucks,medium,vehicles,0,21984,37254742
workerid_0225,39,loudness_n,boats,quiet,negative,rowboat,rowboats,low,boats,0,42015,15603129
workerid_0225,33,loudness_n,birds,quiet,negative,finch,finches,low,finch,1,280095,19695831
workerid_0225,74,temperature,seasons,warm,positive,winter,winter days,low,seasons,0,80466,12035578
workerid_0225,38,loudness,birds,quiet,negative,woodpecker,woodpeckers,medium,woodpecker,1,219083,19695831
workerid_0225,90,width,doors,narrow,negative,front gate,front gates,high,doors,0,16932,20230179
workerid_0226,36,loudness_n,places,quiet,negative,village,villages,low,places,0,6997181,51698261
workerid_0226,61,speed,cookware,slow,negative,instant pot,instant pot,high,cookware,0,354,3617598
workerid_0227,90,width,doors,narrow,negative,front gate,front gates,high,doors,0,16932,20230179
workerid_0227,1,darkness,birds,light,positive,parrot,parrots,medium,parrot,1,1049654,19695831
workerid_0227,69,strength,athletes,strong,positive,wrestler,wrestlers,high,athletes,0,772270,7268360
workerid_0227,80,weight,electronic devices,heavy,positive,printer,printers,high,electronic devices,0,26823567,631257
workerid_0227,83,weight,materials,light,negative,silk,silks,low,materials,0,418180,83903351
workerid_0227,61,speed,cookware,quick,positive,crockpot,crockpots,low,cookware,0,11879,3617598
workerid_0227,14,hardness,furniture,hard,positive,bedboard,bedboards,high,bedboard,1,2487,67400151
workerid_0228,31,loudness_n,pets,loud,positive,cat,cats,medium,pets,0,15738388,26155002
workerid_0228,5,darkness,writing tools,light,positive,pencil,pencils,low,pencil,1,2459655,141108
workerid_0228,8,darkness,animals,light,positive,jaguar,jaguars,high,jaguar,1,1285032,58179731
workerid_0228,41,price,statues,expensive,positive,platinum,platinum statue,high,statues,0,503,2837498
workerid_0228,47,price,berries,expensive,positive,raspberries,raspberries,medium,berries,0,543159,1879643
workerid_0228,74,temperature,seasons,cold,negative,winter,winter days,low,seasons,0,80466,12035578
workerid_0229,89,width,roads,narrow,negative,country lane,country lanes,low,country lane,1,51288,15093824
workerid_0229,66,speed_f,aircrafts,slow,negative,helicopter,helicopters,medium,aircrafts,0,2682275,237522
workerid_0229,83,weight,materials,light,negative,wool,wool,high,materials,0,7657323,83903351
workerid_0229,33,loudness_n,birds,quiet,negative,rooster,roosters,high,birds,0,328337,19695831
workerid_0229,90,width,doors,narrow,negative,patio door,patio doors,medium,doors,0,222702,20230179
workerid_0229,83,weight,materials,heavy,positive,cotton,cottons,medium,materials,0,214521,83903351
workerid_0229,56,size,vehicles,big,positive,smartcar,smartcars,low,vehicles,0,1843,37254742
workerid_0229,13,hardness,materials,hard,positive,cotton,cottons,low,materials,0,214521,83903351
workerid_0229,38,loudness,birds,quiet,negative,owl,owls,low,birds,0,2208765,19695831
workerid_0229,69,strength,athletes,strong,positive,golfer,golfers,low,athletes,0,1664649,7268360
workerid_0229,8,darkness,animals,dark,negative,jaguar,jaguars,high,animals,0,1285032,58179731
workerid_0229,14,hardness,furniture,hard,positive,blanket,blankets,medium,furniture,0,4386506,67400151
workerid_0231,32,loudness_n,venues,quiet,negative,concert,concerts,high,concert,1,8711738,9389442
workerid_0231,69,strength,athletes,strong,positive,cyclist,cyclists,medium,athletes,0,1228897,7268360
workerid_0231,29,loudness,concerts,loud,positive,rock concert,rock concerts,high,concerts,0,67033,8711738
workerid_0231,69,strength,athletes,strong,positive,golfer,golfers,low,athletes,0,1664649,7268360
workerid_0231,40,loudness,guitars,quiet,negative,ukelele,ukeleles,low,guitars,0,11454,7278585
workerid_0231,50,price,restaurants,cheap,negative,Chinese restaurant,chinese restaurants,low,restaurants,0,373328,58580418
workerid_0231,40,loudness,guitars,loud,positive,ukelele,ukeleles,low,guitars,0,11454,7278585
workerid_0231,50,price,restaurants,cheap,negative,Korean restaurant,korean restaurants,medium,restaurants,0,37242,58580418
workerid_0231,3,darkness,cakes,dark,negative,cheesecake,cheesecakes,high,cheesecake,1,267986,5565768
workerid_0231,61,speed,cookware,quick,positive,instant pot,instant pot,high,cookware,0,354,3617598
workerid_0232,68,strength,storms,strong,positive,rain shower,rain showers,low,storms,0,650392,3614108
workerid_0232,74,temperature,seasons,warm,positive,summer,summer days,high,seasons,0,229054,12035578
workerid_0233,5,darkness,writing tools,light,positive,pen,pens,medium,writing tools,0,5794539,141108
workerid_0234,89,width,roads,narrow,negative,boulevard,boulevards,high,roads,0,278244,15093824
workerid_0234,74,temperature,seasons,warm,positive,fall,fall days,medium,seasons,0,12564,12035578
workerid_0234,47,price,berries,cheap,negative,raspberries,raspberries,medium,berries,0,543159,1879643
workerid_0234,83,weight,materials,heavy,positive,wool,wool,high,materials,0,7657323,83903351
workerid_0234,22,length,pets,short,negative,hamster,hamsters,medium,pets,0,633540,26155002
workerid_0234,74,temperature,seasons,cold,negative,fall,fall days,medium,seasons,0,12564,12035578
workerid_0234,83,weight,materials,light,negative,silk,silks,low,materials,0,418180,83903351
workerid_0234,5,darkness,writing tools,dark,negative,piece of chalk,chalks,high,writing tools,0,134762,141108
workerid_0235,90,width,doors,narrow,negative,front gate,front gates,high,doors,0,16932,20230179
workerid_0235,47,price,berries,cheap,negative,strawberries,strawberries,low,berries,0,1437661,1879643
workerid_0236,68,strength,storms,weak,negative,thunderstorm,thunderstorms,medium,storms,0,1410569,3614108
workerid_0236,32,loudness_n,venues,quiet,negative,restaurant,restaurants,medium,venues,0,58580418,9389442
workerid_0236,74,temperature,seasons,warm,positive,summer,summer days,high,seasons,0,229054,12035578
workerid_0236,90,width,doors,narrow,negative,back door,back doors,low,doors,0,70114,20230179
workerid_0237,30,loudness_n,venues,quiet,negative,church,churches,low,venue,0,13467005,9389442
workerid_0237,83,weight,materials,heavy,positive,silk,silks,low,materials,0,418180,83903351
workerid_0238,33,loudness_n,birds,quiet,negative,finch,finches,low,birds,0,280095,19695831
workerid_0238,61,speed,cookware,slow,negative,crockpot,crockpots,low,cookware,0,11879,3617598
workerid_0238,74,temperature,seasons,cold,negative,winter,winter days,low,seasons,0,80466,12035578
workerid_0238,69,strength,athletes,weak,negative,golfer,golfers,low,athletes,0,1664649,7268360
workerid_0238,44,price,spices,expensive,positive,salt,salts,low,salt,1,2145134,2836609
