workerid,stim_id,degree,superordinate_pl,adj,adj_polarity,NP_sg,NP_pl,np_expectations,response,specific,subFreq,superFreq
workerid_0692,30,loudness_n,places,noisy,positive,party,parties,high,places,0,52799939,51698261
workerid_0692,40,loudness,instruments,quiet,negative,ukelele,ukeleles,low,instruments,0,11454,48493077
workerid_0693,71,strength,buildings,weak,negative,condo,condos,medium,buildings,0,5467369,27623285
workerid_0693,56,size,cars,small,negative,smartcar,smartcars,low,cars,0,1843,109722086
workerid_0693,90,width,doors,narrow,negative,patio door,patio doors,medium,doors,0,222702,20230179
workerid_0694,18,height,plants,short,negative,tulip,tulips,medium,plants,0,1149010,35939932
workerid_0694,56,size,cars,small,negative,smartcar,smartcars,low,cars,0,1843,109722086
workerid_0694,83,weight,fabrics,light,negative,cotton,cottons,medium,fabrics,0,214521,5153175
workerid_0694,90,width,gates,wide,positive,front gate,front gates,high,gates,0,16932,10736908
workerid_0695,75,temperature_h,locations,cold,negative,pantry,pantries,medium,locations,0,105460,58471896
workerid_0695,64,speed,animals,slow,negative,turtle,turtles,low,animals,0,2572647,58179731
workerid_0695,47,price,fruits,expensive,positive,raspberries,raspberries,medium,fruits,0,543159,7957960
workerid_0696,90,width,houses,wide,positive,front gate,front gates,high,houses,0,16932,29896478
workerid_0696,11,hardness,rooms,hard,positive,carpet,carpet floors,low,rooms,0,38431,65454304
workerid_0696,11,hardness,rooms,hard,positive,tile,tile floors,high,rooms,0,123821,65454304
workerid_0696,90,width,houses,narrow,negative,patio door,patio doors,medium,houses,0,222702,29896478
workerid_0696,67,strength,boxes,strong,positive,child,children,low,boxes,0,206543771,25790443
workerid_0698,32,loudness_n,locations,noisy,positive,library,libraries,low,locations,0,28105939,58471896
workerid_0698,40,loudness,instruments,loud,positive,ukelele,ukeleles,low,instruments,0,11454,48493077
workerid_0698,30,loudness_n,locations,noisy,positive,party,parties,high,locations,0,52799939,58471896
workerid_0698,7,darkness,coats,light,positive,pitbull,pitbulls,low,coats,0,100803,4107452
workerid_0698,81,weight,items,heavy,positive,trash can,trash cans,low,items,0,205208,330511239
workerid_0698,7,darkness,coats,light,positive,spaniel,spaniels,medium,coats,0,195570,4107452
workerid_0698,76,temperature_h,rooms,hot,positive,sauna,saunas,high,rooms,0,934002,65454304
workerid_0699,24,length,cars,long,positive,smartcar,smartcars,low,cars,0,1843,109722086
workerid_0699,89,width,streets,narrow,negative,boulevard,boulevards,high,streets,0,278244,15936688
workerid_0699,74,temperature,days,cold,negative,winter,winter days,low,days,0,80466,305158140
workerid_0699,30,loudness_n,places,quiet,negative,conference center,conference centers,medium,places,0,227905,51698261
workerid_0700,10,hardness,food,soft,negative,marshmallow,marshmallows,low,food,0,301577,180152837
workerid_0700,83,weight,fabrics,heavy,positive,silk,silks,low,fabrics,0,418180,5153175
workerid_0700,41,price,decor,expensive,positive,plastic,plastic statues,low,decor,0,707,12099181
workerid_0700,40,loudness,instruments,loud,positive,ukelele,ukeleles,low,instruments,0,11454,48493077
workerid_0700,22,length,animals,short,negative,hamster,hamsters,medium,animals,0,633540,58179731
workerid_0700,10,hardness,food,soft,negative,piece of chocolate,chocolates,medium,food,0,3141854,180152837
workerid_0700,31,loudness_n,birds,quiet,negative,parrot,parrots,high,birds,0,1049654,19695831
workerid_0700,90,width,furniture,wide,positive,front gate,front gates,high,furniture,0,16932,67400151
workerid_0701,56,size,cars,small,negative,smartcar,smartcars,low,cars,0,1843,109722086
workerid_0701,75,temperature_h,locations,cold,negative,freezer,freezers,low,locations,0,2253962,58471896
workerid_0701,31,loudness_n,animals,quiet,negative,fish,fish,low,animals,0,52768568,58179731
workerid_0701,74,temperature,days,warm,positive,winter,winter days,low,days,0,80466,305158140
workerid_0701,66,speed_f,vehicles,slow,negative,helicopter,helicopters,medium,vehicles,0,2682275,37254742
workerid_0701,32,loudness_n,places,noisy,positive,concert,concerts,high,places,0,8711738,51698261
workerid_0702,6,darkness,bouquets,dark,negative,daisy,daisies,high,bouquets,0,807181,2237840
workerid_0702,40,loudness,music,loud,positive,ukelele,ukeleles,low,music,0,11454,414072994
workerid_0702,24,length,trucks,long,positive,pick-up truck,pick up trucks,medium,trucks,0,21984,13809070
workerid_0702,67,strength,boxes,weak,negative,teenager,teenagers,medium,boxes,0,4979216,25790443
workerid_0702,90,width,gates,wide,positive,front gate,front gates,high,gates,0,16932,10736908
workerid_0702,2,darkness,paints,light,positive,white paint,white paints,high,paints,0,1447,3617496
workerid_0703,32,loudness_n,places,noisy,positive,concert,concerts,high,places,0,8711738,51698261
workerid_0704,6,darkness,bouquets,light,positive,dahlia,dahlias,low,bouquets,0,135476,2237840
workerid_0704,70,strength,paintings,weak,negative,wall paint,wall paints,medium,paintings,0,3469,10907227
workerid_0704,90,width,furniture,wide,positive,patio door,patio doors,medium,furniture,0,222702,67400151
workerid_0704,7,darkness,coats,dark,negative,poodle,poodles,high,coats,0,255182,4107452
workerid_0705,24,length,cars,short,negative,smartcar,smartcars,low,cars,0,1843,109722086
workerid_0705,75,temperature_h,areas,cold,negative,pantry,pantries,medium,areas,0,105460,121988686
workerid_0705,4,darkness,nights,light,positive,dusk,dusks,medium,nights,0,3542,21265731
workerid_0705,77,temperature_h,desserts,hot,positive,chocolate fondue,chocolate fondues,high,desserts,0,1783,3720781
workerid_0706,36,loudness_n,places,noisy,positive,city,cities,high,places,0,59810742,51698261
workerid_0706,14,hardness,surfaces,hard,positive,bedboard,bedboards,high,surfaces,0,2487,8610304
workerid_0706,40,loudness,instruments,loud,positive,acoustic guitar,acoustic guitars,medium,instruments,0,549025,48493077
workerid_0706,84,weight,vehicles,heavy,positive,motorcycle,motorcycles,medium,vehicles,0,5752821,37254742
workerid_0707,77,temperature_h,food,cold,negative,muffin,muffins,medium,food,0,1333924,180152837
workerid_0707,40,loudness,instruments,quiet,negative,bass guitar,bass guitars,high,instruments,0,445282,48493077
workerid_0707,30,loudness_n,places,quiet,negative,conference center,conference centers,medium,places,0,227905,51698261
workerid_0707,31,loudness_n,birds,loud,positive,parrot,parrots,high,birds,0,1049654,19695831
workerid_0708,83,weight,fabrics,light,negative,silk,silks,low,fabrics,0,418180,5153175
workerid_0708,90,width,gates,wide,positive,front gate,front gates,high,gates,0,16932,10736908
workerid_0708,62,speed_f,highways,fast,positive,car,cars,medium,highways,0,109722086,5745573
workerid_0709,5,darkness,scripts,dark,negative,pencil,pencils,low,scripts,0,2459655,17337654
workerid_0709,24,length,cars,short,negative,smartcar,smartcars,low,cars,0,1843,109722086
workerid_0712,69,strength,people,strong,positive,wrestler,wrestlers,high,people,0,772270,480323270
workerid_0712,87,width,streets,narrow,negative,downtown street,downtown streets,medium,streets,0,28751,15936688
workerid_0712,37,loudness_n,cars,quiet,negative,electric car,electric cars,low,cars,0,171936,109722086
workerid_0712,56,size,cars,big,positive,sedan,sedans,medium,cars,0,665446,109722086
workerid_0713,44,price,spices,cheap,negative,garlic,garlic,medium,spices,0,5884664,2836609
workerid_0713,66,speed_f,transportation,fast,positive,plane,planes,high,transportation,0,6448506,53123660
workerid_0713,49,price,alcoholic drinks,expensive,positive,bottle of top-shelf liquor,liquors,high,alcoholic drinks,0,518686,377118
workerid_0713,70,strength,colors,weak,negative,watercolor,watercolors,low,colors,0,567707,27913613
workerid_0713,40,loudness,instruments,quiet,negative,bass guitar,bass guitars,high,instruments,0,445282,48493077
workerid_0713,66,speed_f,vehicles,fast,positive,helicopter,helicopters,medium,vehicles,0,2682275,37254742
workerid_0713,71,strength,structures,weak,negative,mansion,mansions,high,structures,0,797050,25465400
workerid_0713,69,strength,weightlifters,weak,negative,wrestler,wrestlers,high,weightlifters,0,772270,26692
workerid_0713,38,loudness,birds,quiet,negative,mockingbird,mockingbirds,high,birds,0,39837,19695831
workerid_0713,90,width,gates,wide,positive,front gate,front gates,high,gates,0,16932,10736908
workerid_0714,85,weight,fruits,heavy,positive,watermelon,watermelons,high,fruits,0,190836,7957960
workerid_0714,79,weight,objects,heavy,positive,baby,babies,low,objects,0,13073168,33848628
workerid_0714,45,price,bracelets,expensive,positive,gold,gold bracelets,high,bracelets,0,166222,6784458
workerid_0714,19,height,athletes,short,negative,golfer,golfers,medium,athletes,0,1664649,7268360
workerid_0714,87,width,streets,narrow,negative,downtown street,downtown streets,medium,streets,0,28751,15936688
workerid_0714,68,strength,weather,strong,positive,hurricane,hurricanes,high,weather,0,3785008,103332440
workerid_0714,62,speed_f,traffic,fast,positive,truck,trucks,low,traffic,0,13809070,57242495
workerid_0715,87,width,streets,narrow,negative,downtown street,downtown streets,medium,streets,0,28751,15936688
workerid_0715,56,size,cars,big,positive,sedan,sedans,medium,cars,0,665446,109722086
workerid_0715,90,width,gates,narrow,negative,front gate,front gates,high,gates,0,16932,10736908
workerid_0715,69,strength,people,strong,positive,wrestler,wrestlers,high,people,0,772270,480323270
workerid_0715,87,width,streets,wide,positive,downtown street,downtown streets,medium,streets,0,28751,15936688
workerid_0715,25,length,movies,short,negative,documentary,documentaries,medium,movies,0,1741319,182764607
workerid_0715,37,loudness_n,cars,quiet,negative,electric car,electric cars,low,cars,0,171936,109722086
workerid_0716,70,strength,colors,strong,positive,watercolor,watercolors,low,colors,0,567707,27913613
workerid_0716,37,loudness_n,cars,quiet,negative,electric car,electric cars,low,cars,0,171936,109722086
workerid_0717,82,weight,objects,light,negative,feather,feathers,low,objects,0,2297128,33848628
workerid_0717,37,loudness_n,streets,quiet,negative,car,cars,medium,streets,0,109722086,15936688
workerid_0717,28,length,songs,long,positive,opera,operas,high,songs,0,812910,49286341
workerid_0717,90,width,furniture,wide,positive,front gate,front gates,high,furniture,0,16932,67400151
workerid_0717,87,width,streets,narrow,negative,downtown street,downtown streets,medium,streets,0,28751,15936688
workerid_0718,30,loudness_n,rooms,quiet,negative,conference center,conference centers,medium,rooms,0,227905,65454304
workerid_0718,87,width,streets,narrow,negative,downtown street,downtown streets,medium,streets,0,28751,15936688
workerid_0718,90,width,gates,wide,positive,front gate,front gates,high,gates,0,16932,10736908
workerid_0719,19,height,people,short,negative,golfer,golfers,medium,people,0,1664649,480323270
workerid_0719,90,width,gates,narrow,negative,front gate,front gates,high,gates,0,16932,10736908
workerid_0719,87,width,streets,narrow,negative,downtown street,downtown streets,medium,streets,0,28751,15936688
workerid_0719,37,loudness_n,cars,quiet,negative,electric car,electric cars,low,cars,0,171936,109722086
workerid_0720,37,loudness_n,cars,quiet,negative,electric car,electric cars,low,cars,0,171936,109722086
workerid_0720,60,speed,animals,slow,negative,sloth,sloths,low,animals,0,57052,58179731
workerid_0720,73,temperature_h,drinks,cold,negative,milkshake,milkshakes,low,drinks,0,99722,11137329
workerid_0720,70,strength,colors,weak,negative,wall paint,wall paints,medium,colors,0,3469,27913613
workerid_0720,30,loudness_n,places,quiet,negative,conference center,conference centers,medium,places,0,227905,51698261
workerid_0720,55,size,fish,small,negative,shark,sharks,high,fish,0,3302971,52768568
workerid_0720,40,loudness,instruments,loud,positive,bass guitar,bass guitars,high,instruments,0,445282,48493077
workerid_0721,77,temperature_h,food,cold,negative,muffin,muffins,medium,food,0,1333924,180152837
workerid_0721,90,width,doors,narrow,negative,back door,back doors,low,doors,0,70114,20230179
workerid_0721,67,strength,boxes,weak,negative,child,children,low,boxes,0,206543771,25790443
workerid_0721,26,length,distances,short,negative,highway,highways,high,distances,0,5745573,5296572
workerid_0721,74,temperature,days,cold,negative,fall,fall days,medium,days,0,12564,305158140
workerid_0721,24,length,cars,short,negative,smartcar,smartcars,low,cars,0,1843,109722086
workerid_0721,56,size,cars,big,positive,sedan,sedans,medium,cars,0,665446,109722086
workerid_0722,40,loudness,instruments,loud,positive,ukelele,ukeleles,low,instruments,0,11454,48493077
workerid_0722,7,darkness,coats,dark,negative,spaniel,spaniels,medium,coats,0,195570,4107452
workerid_0723,77,temperature_h,desserts,hot,positive,smoothie,smoothies,low,desserts,0,457222,3720781
workerid_0723,40,loudness,instruments,quiet,negative,bass guitar,bass guitars,high,instruments,0,445282,48493077
workerid_0723,55,size,animals,small,negative,herring,herrings,low,animals,0,137142,58179731
workerid_0723,47,price,fruits,expensive,positive,strawberries,strawberries,low,fruits,0,1437661,7957960
workerid_0724,25,length,movies,short,negative,documentary,documentaries,medium,movies,0,1741319,182764607
workerid_0724,30,loudness_n,rooms,quiet,negative,conference center,conference centers,medium,rooms,0,227905,65454304
workerid_0724,40,loudness,string instruments,quiet,negative,bass guitar,bass guitars,high,string instruments,0,445282,123928
workerid_0724,64,speed,pets,quick,positive,cat,cats,medium,pets,0,15738388,26155002
workerid_0724,41,price,decor,expensive,positive,platinum,platinum statue,high,decor,0,503,12099181
workerid_0725,75,temperature_h,areas,cold,negative,freezer,freezers,low,areas,0,2253962,121988686
workerid_0725,24,length,cars,short,negative,smartcar,smartcars,low,cars,0,1843,109722086
workerid_0725,74,temperature,days,cold,negative,winter,winter days,low,days,0,80466,305158140
workerid_0725,30,loudness_n,buildings,noisy,positive,church,churches,low,buildings,0,13467005,27623285
workerid_0725,90,width,doors,wide,positive,patio door,patio doors,medium,doors,0,222702,20230179
workerid_0726,90,width,furniture,wide,positive,patio door,patio doors,medium,furniture,0,222702,67400151
workerid_0726,77,temperature_h,food,hot,positive,chocolate fondue,chocolate fondues,high,food,0,1783,180152837
workerid_0726,56,size,cars,small,negative,sedan,sedans,medium,cars,0,665446,109722086
workerid_0726,38,loudness,places,quiet,negative,mockingbird,mockingbirds,high,places,0,39837,51698261
workerid_0728,47,price,fruits,expensive,positive,strawberries,strawberries,low,fruits,0,1437661,7957960
workerid_0728,74,temperature,days,cold,negative,summer,summer days,high,days,0,229054,305158140
workerid_0728,77,temperature_h,food,cold,negative,muffin,muffins,medium,food,0,1333924,180152837
workerid_0728,90,width,doors,wide,positive,patio door,patio doors,medium,doors,0,222702,20230179
workerid_0728,30,loudness_n,places,noisy,positive,party,parties,high,places,0,52799939,51698261
workerid_0728,69,strength,people,weak,negative,wrestler,wrestlers,high,people,0,772270,480323270
workerid_0729,5,darkness,scripts,dark,negative,piece of chalk,chalks,high,scripts,0,134762,17337654
workerid_0729,40,loudness,instruments,loud,positive,ukelele,ukeleles,low,instruments,0,11454,48493077
workerid_0729,13,hardness,items,soft,negative,cotton,cottons,low,items,0,214521,330511239
workerid_0729,90,width,doors,wide,positive,patio door,patio doors,medium,doors,0,222702,20230179
workerid_0730,70,strength,paint smells,strong,positive,oil paint,oil paints,high,paint smells,0,76465,972
workerid_0731,34,loudness_n,instruments,quiet,negative,guitar,guitars,medium,instruments,0,7278585,48493077
workerid_0731,41,price,materials,cheap,negative,platinum,platinum statue,high,materials,0,503,83903351
workerid_0731,89,width,streets,narrow,negative,boulevard,boulevards,high,streets,0,278244,15936688
workerid_0731,89,width,streets,wide,positive,boulevard,boulevards,high,streets,0,278244,15936688
workerid_0731,37,loudness_n,cars,loud,positive,electric car,electric cars,low,cars,0,171936,109722086
workerid_0731,26,length,maps,long,positive,alley,alleys,low,maps,0,546265,63957725
workerid_0732,74,temperature,days,cold,negative,summer,summer days,high,days,0,229054,305158140
workerid_0732,24,length,cars,long,positive,limousine,limousines,high,cars,0,15896227,109722086
workerid_0732,41,price,statues,expensive,positive,platinum,platinum statue,high,statues,0,503,2837498
workerid_0732,83,weight,fabrics,heavy,positive,silk,silks,low,fabrics,0,418180,5153175
workerid_0732,89,width,streets,narrow,negative,boulevard,boulevards,high,streets,0,278244,15936688
workerid_0732,20,height,plants,short,negative,bonsai tree,bonsai trees,low,plants,0,154424,35939932
workerid_0732,83,weight,fabrics,light,negative,wool,wool,high,fabrics,0,7657323,5153175
workerid_0734,32,loudness_n,places,noisy,positive,library,libraries,low,places,0,28105939,51698261
workerid_0734,74,temperature,days,cold,negative,fall,fall days,medium,days,0,12564,305158140
workerid_0735,75,temperature_h,locations,warm,positive,oven,ovens,high,locations,0,3443150,58471896
workerid_0735,83,weight,fabrics,heavy,positive,cotton,cottons,medium,fabrics,0,214521,5153175
workerid_0735,14,hardness,surfaces,hard,positive,bedboard,bedboards,high,surfaces,0,2487,8610304
workerid_0735,24,length,cars,short,negative,smartcar,smartcars,low,cars,0,1843,109722086
workerid_0735,62,speed_f,traffic,slow,negative,motorcycle,motorcycles,high,traffic,0,5752821,57242495
workerid_0738,30,loudness_n,environments,noisy,positive,conference center,conference centers,medium,environments,0,227905,13333726
workerid_0738,41,price,decor,cheap,negative,plastic,plastic statues,low,decor,0,707,12099181
workerid_0738,24,length,trucks,long,positive,pick-up truck,pick up trucks,medium,trucks,0,21984,13809070
workerid_0738,28,length,audios,short,negative,opera,operas,high,audios,0,812910,313133
workerid_0738,76,temperature_h,locations,cold,negative,shopping mall,shopping malls,medium,locations,0,634311,58471896
workerid_0740,2,darkness,paints,dark,negative,blue paint,blue paints,medium,paints,0,543,3617496
workerid_0740,44,price,food,expensive,positive,garlic,garlic,medium,food,0,5884664,180152837
workerid_0740,40,loudness,instruments,loud,positive,acoustic guitar,acoustic guitars,medium,instruments,0,549025,48493077
workerid_0740,90,width,furniture,wide,positive,front gate,front gates,high,furniture,0,16932,67400151
workerid_0740,40,loudness,instruments,loud,positive,bass guitar,bass guitars,high,instruments,0,445282,48493077
workerid_0740,31,loudness_n,animals,loud,positive,parrot,parrots,high,animals,0,1049654,58179731
workerid_0740,26,length,streets,short,negative,alley,alleys,low,streets,0,546265,15936688
workerid_0740,30,loudness_n,rooms,quiet,negative,conference center,conference centers,medium,rooms,0,227905,65454304
workerid_0740,62,speed_f,highways,slow,negative,car,cars,medium,highways,0,109722086,5745573
workerid_0740,13,hardness,objects,hard,positive,plastic,plastic,medium,objects,0,35423760,33848628
workerid_0740,47,price,fruits,cheap,negative,strawberries,strawberries,low,fruits,0,1437661,7957960
workerid_0740,56,size,cars,big,positive,smartcar,smartcars,low,cars,0,1843,109722086
workerid_0742,12,hardness,fruits,hard,positive,melon,melons,high,fruits,0,1015937,7957960
workerid_0742,7,darkness,coats,light,positive,pitbull,pitbulls,low,coats,0,100803,4107452
workerid_0742,24,length,cars,long,positive,smartcar,smartcars,low,cars,0,1843,109722086
workerid_0742,90,width,doors,narrow,negative,patio door,patio doors,medium,doors,0,222702,20230179
workerid_0742,77,temperature_h,food,cold,negative,chocolate fondue,chocolate fondues,high,food,0,1783,180152837
workerid_0743,56,size,cars,small,negative,smartcar,smartcars,low,cars,0,1843,109722086
workerid_0743,5,darkness,scripts,dark,negative,pen,pens,medium,scripts,0,5794539,17337654
workerid_0743,75,temperature_h,areas,warm,positive,oven,ovens,high,areas,0,3443150,121988686
workerid_0743,3,darkness,cakes,light,positive,chocolate cake,chocolate cakes,low,cakes,0,32745,5565768
workerid_0743,30,loudness_n,rooms,quiet,negative,conference center,conference centers,medium,rooms,0,227905,65454304
workerid_0743,53,size,insects,small,negative,ant,ants,low,insects,0,2101115,5119814
workerid_0743,5,darkness,scripts,light,positive,pencil,pencils,low,scripts,0,2459655,17337654
workerid_0743,74,temperature,days,cold,negative,summer,summer days,high,days,0,229054,305158140
workerid_0743,90,width,doors,wide,positive,patio door,patio doors,medium,doors,0,222702,20230179
workerid_0745,76,temperature_h,stores,cold,negative,shopping mall,shopping malls,medium,stores,0,634311,141213528
workerid_0745,74,temperature,days,warm,positive,summer,summer days,high,days,0,229054,305158140
workerid_0745,56,size,cars,small,negative,sedan,sedans,medium,cars,0,665446,109722086
workerid_0745,51,size,plants,big,positive,tree,trees,high,plants,0,27379426,35939932
workerid_0745,19,height,athletes,tall,positive,basketball player,basketball players,high,athletes,0,174833,7268360
workerid_0745,13,hardness,fabrics,hard,positive,cotton,cottons,low,fabrics,0,214521,5153175
workerid_0745,76,temperature_h,stores,hot,positive,shopping mall,shopping malls,medium,stores,0,634311,141213528
workerid_0745,72,temperature,food,warm,positive,soup,soups,high,food,0,2141445,180152837
workerid_0745,29,loudness,concerts,quiet,negative,rock concert,rock concerts,high,concerts,0,67033,8711738
workerid_0745,89,width,streets,narrow,negative,boulevard,boulevards,high,streets,0,278244,15936688
workerid_0745,59,speed,runners,slow,negative,jogger,joggers,medium,runners,0,260504,3917217
workerid_0745,39,loudness_n,boats,quiet,negative,rowboat,rowboats,low,boats,0,42015,15603129
workerid_0745,24,length,cars,long,positive,smartcar,smartcars,low,cars,0,1843,109722086
workerid_0745,32,loudness_n,venues,quiet,negative,library,libraries,low,venues,0,28105939,9389442
workerid_0745,62,speed_f,highways,slow,negative,car,cars,medium,highways,0,109722086,5745573
workerid_0746,90,width,furniture,wide,positive,patio door,patio doors,medium,furniture,0,222702,67400151
workerid_0746,40,loudness,instruments,quiet,negative,ukelele,ukeleles,low,instruments,0,11454,48493077
workerid_0746,74,temperature,days,cold,negative,winter,winter days,low,days,0,80466,305158140
workerid_0746,36,loudness_n,areas,noisy,positive,village,villages,low,areas,0,6997181,121988686
workerid_0746,21,length,dogs,long,positive,dachshund,dachshunds,high,dogs,0,116109,28409576
workerid_0746,75,temperature_h,items,cold,negative,pantry,pantries,medium,items,0,105460,330511239
workerid_0746,62,speed_f,roads,fast,positive,motorcycle,motorcycles,high,roads,0,5752821,15093824
workerid_0746,83,weight,fabrics,heavy,positive,silk,silks,low,fabrics,0,418180,5153175
workerid_0746,38,loudness,areas,quiet,negative,mockingbird,mockingbirds,high,areas,0,39837,121988686
workerid_0746,10,hardness,food,soft,negative,jolly rancher,jollies,high,food,0,40797,180152837
workerid_0746,30,loudness_n,places,quiet,negative,church,churches,low,places,0,13467005,51698261
workerid_0747,54,size,vegetables,small,negative,kumquat,kumquats,low,vegetables,0,23947,9067552
workerid_0747,47,price,fruits,cheap,negative,raspberries,raspberries,medium,fruits,0,543159,7957960
workerid_0747,47,price,fruits,cheap,negative,boysenberries,boysenberries,high,fruits,0,12484,7957960
workerid_0748,34,loudness_n,music,loud,positive,guitar,guitars,medium,music,0,7278585,414072994
workerid_0749,59,speed,runners,slow,negative,jogger,joggers,medium,runners,0,260504,3917217
workerid_0749,90,width,doors,wide,positive,back door,back doors,low,doors,0,70114,20230179
workerid_0750,77,temperature_h,desserts,cold,negative,muffin,muffins,medium,desserts,0,1333924,3720781
workerid_0750,26,length,streets,short,negative,alley,alleys,low,streets,0,546265,15936688
workerid_0751,14,hardness,furniture,soft,negative,pillow,pillows,low,furniture,0,3970202,67400151
workerid_0751,82,weight,objects,light,negative,feather,feathers,low,objects,0,2297128,33848628
workerid_0751,83,weight,fabrics,heavy,positive,silk,silks,low,fabrics,0,418180,5153175
workerid_0751,48,price,food,cheap,negative,chicken,chicken,medium,food,0,20657359,180152837
workerid_0751,45,price,jewelry,cheap,negative,metal,metal bracelets,medium,jewelry,0,5274,72582016
workerid_0751,40,loudness,instruments,loud,positive,acoustic guitar,acoustic guitars,medium,instruments,0,549025,48493077
workerid_0751,28,length,audios,short,negative,opera,operas,high,audios,0,812910,313133
workerid_0752,69,strength,weightlifters,weak,negative,wrestler,wrestlers,high,weightlifters,0,772270,26692
workerid_0752,40,loudness,instruments,quiet,negative,ukelele,ukeleles,low,instruments,0,11454,48493077
workerid_0752,90,width,furniture,wide,positive,back door,back doors,low, furnitures,0,70114,67400151
workerid_0752,80,weight,electronic devices,heavy,positive,printer,printers,high,electronic devices,0,26823567,631257
workerid_0752,4,darkness,evenings,light,positive,dusk,dusks,medium,evenings,0,3542,3008865
workerid_0752,26,length,routes,short,negative,highway,highways,high,routes,0,5745573,9616739
workerid_0753,7,darkness,coats,light,positive,spaniel,spaniels,medium,coats,0,195570,4107452
workerid_0754,83,weight,fabrics,light,negative,silk,silks,low,fabrics,0,418180,5153175
workerid_0754,56,size,cars,small,negative,sedan,sedans,medium,cars,0,665446,109722086
workerid_0755,64,speed,animals,slow,negative,turtle,turtles,low,animals,0,2572647,58179731
workerid_0755,69,strength,people,weak,negative,cyclist,cyclists,medium,people,0,1228897,480323270
workerid_0755,5,darkness,scripts,light,positive,pen,pens,medium,scripts,0,5794539,17337654
workerid_0755,74,temperature,days,cold,negative,summer,summer days,high,days,0,229054,305158140
workerid_0755,75,temperature_h,places,cold,negative,freezer,freezers,low,places,0,2253962,51698261
workerid_0755,31,loudness_n,birds,quiet,negative,parrot,parrots,high,birds,0,1049654,19695831
workerid_0756,74,temperature,days,warm,positive,summer,summer days,high,days,0,229054,305158140
workerid_0756,61,speed,cookware,quick,positive,frying pan,frying pans,medium,cookware,0,71800,3617598
workerid_0758,56,size,cars,big,positive,truck,trucks,high,cars,0,13809070,109722086
workerid_0758,39,loudness_n,boats,quiet,negative,rowboat,rowboats,low,boats,0,42015,15603129
workerid_0758,87,width,streets,wide,positive,highway,highways,high,streets,0,5745573,15936688
workerid_0758,77,temperature_h,food,cold,negative,muffin,muffins,medium,food,0,1333924,180152837
workerid_0758,87,width,streets,wide,positive,downtown street,downtown streets,medium,streets,0,28751,15936688
workerid_0758,88,width,banks,narrow,negative,creek,creeks,low,banks,0,862386,30584319
workerid_0759,64,speed,animals,quick,positive,rabbit,rabbits,high,animals,0,2987957,58179731
workerid_0759,8,darkness,cats,dark,negative,panther,panthers,low,cats,0,3695915,15738388
workerid_0759,8,darkness,cats,dark,negative,jaguar,jaguars,high,cats,0,1285032,15738388
workerid_0759,13,hardness,materials,soft,negative,cotton,cottons,low,materials,0,214521,83903351
workerid_0759,38,loudness,birds,loud,positive,owl,owls,low,birds,0,2208765,19695831
workerid_0759,78,weight,things,heavy,positive,elephant,elephants,high,things,0,2082778,147983507
workerid_0759,41,price,statues,cheap,negative,bronze,bronze statues,medium,statues,0,53960,2837498
workerid_0759,40,loudness,instruments,loud,positive,ukelele,ukeleles,low,instruments,0,11454,48493077
workerid_0761,11,hardness,floors,hard,positive,tile,tile floors,high,floors,0,123821,7863848
workerid_0761,20,height,plants,tall,positive,alpine tree,alpine trees,medium,plants,0,1447,35939932
workerid_0761,76,temperature_h,buildings,hot,positive,shopping mall,shopping malls,medium,buildings,0,634311,27623285
workerid_0761,25,length,movies,long,positive,documentary,documentaries,medium,movies,0,1741319,182764607
workerid_0761,74,temperature,days,cold,negative,fall,fall days,medium,days,0,12564,305158140
workerid_0762,38,loudness,places,quiet,negative,mockingbird,mockingbirds,high,places,0,39837,51698261
workerid_0762,32,loudness_n,places,quiet,negative,library,libraries,low,places,0,28105939,51698261
workerid_0762,64,speed,animals,slow,negative,turtle,turtles,low,animals,0,2572647,58179731
workerid_0762,29,loudness,places,loud,positive,rock concert,rock concerts,high,places,0,67033,51698261
workerid_0762,7,darkness,coats,light,positive,pitbull,pitbulls,low,coats,0,100803,4107452
workerid_0762,83,weight,fabrics,light,negative,silk,silks,low,fabrics,0,418180,5153175
workerid_0762,87,width,streets,wide,positive,downtown street,downtown streets,medium,streets,0,28751,15936688
workerid_0762,83,weight,fabrics,light,negative,cotton,cottons,medium,fabrics,0,214521,5153175
workerid_0762,5,darkness,scripts,dark,negative,pen,pens,medium,scripts,0,5794539,17337654
workerid_0763,75,temperature_h,appliances,cold,negative,freezer,freezers,low,appliances,0,2253962,23847029
workerid_0763,75,temperature_h,rooms,cold,negative,pantry,pantries,medium,rooms,0,105460,65454304
workerid_0763,24,length,trucks,long,positive,pick-up truck,pick up trucks,medium,trucks,0,21984,13809070
workerid_0764,81,weight,objects,heavy,positive,couch,couches,high,objects,0,478444,33848628
workerid_0764,53,size,insects,small,negative,moth,moths,medium,insects,0,804700,5119814
workerid_0764,64,speed,animals,quick,positive,rabbit,rabbits,high,animals,0,2987957,58179731
workerid_0764,81,weight,objects,light,negative,trash can,trash cans,low,objects,0,205208,33848628
workerid_0765,74,temperature,days,warm,positive,winter,winter days,low,days,0,80466,305158140
workerid_0765,90,width,doors,narrow,negative,patio door,patio doors,medium,doors,0,222702,20230179
workerid_0765,74,temperature,days,warm,positive,fall,fall days,medium,days,0,12564,305158140
